source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,7500,Gorontalo,percent,95.12,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7500;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,7600,Sulawesi Barat,percent,97.15,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7600;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,8100,Maluku,percent,98.98,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,8200,Maluku Utara,percent,97.72,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=8200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,9100,Papua Barat,percent,93.94,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,9400,Papua,percent,81.99,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9400;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,national,9999,Indonesia,percent,97.83,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=9999;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1100,Aceh,percent,99.08,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1100;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1200,Sumatera Utara,percent,98.75,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1200;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1300,Sumatera Barat,percent,95.81,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1300;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1400,Riau,percent,98.09,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1400;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1500,Jambi,percent,97.76,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1500;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1600,Sumatera Selatan,percent,97.58,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1600;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1700,Bengkulu,percent,97.1,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1700;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1800,Lampung,percent,98.67,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1800;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,1900,Kep. Bangka Belitung,percent,96.01,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=1900;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,2100,Kep. Riau,percent,97.92,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=2100;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,3100,Dki Jakarta,percent,98.66,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3100;turvar=1672;th=123;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2023,province,3200,Jawa Barat,percent,99.09,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3200;turvar=1672;th=123;turth=0
