indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,snapshot_count,value_count,min_value,max_value,absolute_spread,status,observations_json
sdg08_neet,total,2021,province,6100,percent,Kalimantan Barat,2,1,24.74,24.74,0.00,exact_match,"[{""geo_code"": ""6100"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=6100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""24.74""}, {""geo_code"": ""6100"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""24.74""}]"
sdg08_neet,total,2021,province,6200,percent,Kalimantan Tengah,2,1,23.92,23.92,0.00,exact_match,"[{""geo_code"": ""6200"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=6200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""23.92""}, {""geo_code"": ""6200"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""23.92""}]"
sdg08_neet,total,2021,province,6300,percent,Kalimantan Selatan,2,1,20.54,20.54,0.00,exact_match,"[{""geo_code"": ""6300"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=6300;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""20.54""}, {""geo_code"": ""6300"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""20.54""}]"
sdg08_neet,total,2021,province,6400,percent,Kalimantan Timur,2,1,21.56,21.56,0.00,exact_match,"[{""geo_code"": ""6400"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=6400;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""21.56""}, {""geo_code"": ""6400"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Timur"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""21.56""}]"
sdg08_neet,total,2021,province,6500,percent,Kalimantan Utara,2,1,19.8,19.8,0.0,exact_match,"[{""geo_code"": ""6500"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=6500;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""19.8""}, {""geo_code"": ""6500"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""19.80""}]"
sdg08_neet,total,2021,province,7100,percent,Sulawesi Utara,2,1,29.43,29.43,0.00,exact_match,"[{""geo_code"": ""7100"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""29.43""}, {""geo_code"": ""7100"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""29.43""}]"
sdg08_neet,total,2021,province,7200,percent,Sulawesi Tengah,2,1,22.31,22.31,0.00,exact_match,"[{""geo_code"": ""7200"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""22.31""}, {""geo_code"": ""7200"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tengah"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""22.31""}]"
sdg08_neet,total,2021,province,7300,percent,Sulawesi Selatan,2,1,23.78,23.78,0.00,exact_match,"[{""geo_code"": ""7300"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7300;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""23.78""}, {""geo_code"": ""7300"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Selatan"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""23.78""}]"
sdg08_neet,total,2021,province,7400,percent,Sulawesi Tenggara,2,1,19.87,19.87,0.00,exact_match,"[{""geo_code"": ""7400"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tenggara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7400;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""19.87""}, {""geo_code"": ""7400"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tenggara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""19.87""}]"
sdg08_neet,total,2021,province,7500,percent,Gorontalo,2,1,25.79,25.79,0.00,exact_match,"[{""geo_code"": ""7500"", ""geo_level"": ""province"", ""geo_name"": ""Gorontalo"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7500;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""25.79""}, {""geo_code"": ""7500"", ""geo_level"": ""province"", ""geo_name"": ""Gorontalo"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""25.79""}]"
sdg08_neet,total,2021,province,7600,percent,Sulawesi Barat,2,1,22.85,22.85,0.00,exact_match,"[{""geo_code"": ""7600"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=7600;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""22.85""}, {""geo_code"": ""7600"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""22.85""}]"
sdg08_neet,total,2021,province,8100,percent,Maluku,2,1,28.64,28.64,0.00,exact_match,"[{""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=8100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""28.64""}, {""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""28.64""}]"
sdg08_neet,total,2021,province,8200,percent,Maluku Utara,2,1,27.59,27.59,0.00,exact_match,"[{""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=8200;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""27.59""}, {""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""27.59""}]"
sdg08_neet,total,2021,province,9100,percent,Papua Barat,2,1,21.97,21.97,0.00,exact_match,"[{""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9100;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""21.97""}, {""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""21.97""}]"
sdg08_neet,total,2021,province,9400,percent,Papua,2,1,18.51,18.51,0.00,exact_match,"[{""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9400;turvar=0;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""18.51""}, {""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=31;year=2021"", ""unit"": ""percent"", ""value"": ""18.51""}]"
sdg08_neet,total,2022,national,9999,percent,Indonesia,2,1,23.22,23.22,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=9999;turvar=0;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""23.22""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=32;year=2022"", ""unit"": ""percent"", ""value"": ""23.22""}]"
sdg08_neet,total,2022,province,1100,percent,Aceh,2,1,28.99,28.99,0.00,exact_match,"[{""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1100;turvar=0;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""28.99""}, {""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=32;year=2022"", ""unit"": ""percent"", ""value"": ""28.99""}]"
sdg08_neet,total,2022,province,1200,percent,Sumatera Utara,2,1,20.71,20.71,0.00,exact_match,"[{""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1200;turvar=0;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""20.71""}, {""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=32;year=2022"", ""unit"": ""percent"", ""value"": ""20.71""}]"
sdg08_neet,total,2022,province,1300,percent,Sumatera Barat,2,1,20.23,20.23,0.00,exact_match,"[{""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""webapi-var-1186-updated-2026-02-24"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1186;vervar=1300;turvar=0;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""20.23""}, {""geo_code"": ""1300"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Barat"", ""indicator_key"": ""sdg08_neet"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""total"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=276;column=32;year=2022"", ""unit"": ""percent"", ""value"": ""20.23""}]"
