domain,indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,source_count,value_count,min_value,max_value,absolute_spread,status,observations_json
education,sdg04_completion_rate,sd.expenditure.q4,2018,national,9999,percent,Indonesia,1,1,96.77,96.77,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""96.77""}]"
education,sdg04_completion_rate,sd.expenditure.q4,2019,national,9999,percent,Indonesia,1,1,97.01,97.01,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""97.01""}]"
education,sdg04_completion_rate,sd.expenditure.q4,2020,national,9999,percent,Indonesia,1,1,96.81,96.81,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""96.81""}]"
education,sdg04_completion_rate,sd.expenditure.q4,2021,national,9999,percent,Indonesia,1,1,98.49,98.49,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""98.49""}]"
education,sdg04_completion_rate,sd.expenditure.q4,2022,national,9999,percent,Indonesia,2,1,98.34,98.34,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.expenditure.q4;year=2022"", ""unit"": ""percent"", ""value"": ""98.34""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""98.34""}]"
education,sdg04_completion_rate,sd.expenditure.q4,2023,national,9999,percent,Indonesia,2,1,98.45,98.45,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.expenditure.q4;year=2023"", ""unit"": ""percent"", ""value"": ""98.45""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q4"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=4;turvar=1672;th=123;turth=0"", ""unit"": ""percent"", ""value"": ""98.45""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2015,national,9999,percent,Indonesia,1,1,96.99,96.99,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2015"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=115;turth=0"", ""unit"": ""percent"", ""value"": ""96.99""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2016,national,9999,percent,Indonesia,1,1,97.6,97.6,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2016"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=116;turth=0"", ""unit"": ""percent"", ""value"": ""97.6""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2017,national,9999,percent,Indonesia,1,1,98.33,98.33,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2017"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=117;turth=0"", ""unit"": ""percent"", ""value"": ""98.33""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2018,national,9999,percent,Indonesia,1,1,98.04,98.04,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""98.04""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2019,national,9999,percent,Indonesia,1,1,98.19,98.19,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""98.19""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2020,national,9999,percent,Indonesia,1,1,97.81,97.81,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""97.81""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2021,national,9999,percent,Indonesia,1,1,98.5,98.5,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""98.5""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2022,national,9999,percent,Indonesia,2,1,98.76,98.76,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.expenditure.q5;year=2022"", ""unit"": ""percent"", ""value"": ""98.76""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""98.76""}]"
education,sdg04_completion_rate,sd.expenditure.q5,2023,national,9999,percent,Indonesia,2,1,98.74,98.74,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.expenditure.q5;year=2023"", ""unit"": ""percent"", ""value"": ""98.74""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1983-updated-2026-04-08"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.expenditure.q5"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1983;vervar=5;turvar=1672;th=123;turth=0"", ""unit"": ""percent"", ""value"": ""98.74""}]"
education,sdg04_completion_rate,sd.residence.rural,2015,national,9999,percent,Indonesia,1,1,88.47,88.47,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2015"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=115;turth=0"", ""unit"": ""percent"", ""value"": ""88.47""}]"
education,sdg04_completion_rate,sd.residence.rural,2016,national,9999,percent,Indonesia,1,1,92.22,92.22,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2016"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=116;turth=0"", ""unit"": ""percent"", ""value"": ""92.22""}]"
education,sdg04_completion_rate,sd.residence.rural,2017,national,9999,percent,Indonesia,1,1,93.17,93.17,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2017"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=117;turth=0"", ""unit"": ""percent"", ""value"": ""93.17""}]"
education,sdg04_completion_rate,sd.residence.rural,2018,national,9999,percent,Indonesia,1,1,92.8,92.8,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""92.8""}]"
education,sdg04_completion_rate,sd.residence.rural,2019,national,9999,percent,Indonesia,1,1,93.68,93.68,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""93.68""}]"
education,sdg04_completion_rate,sd.residence.rural,2020,national,9999,percent,Indonesia,1,1,94.95,94.95,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""94.95""}]"
education,sdg04_completion_rate,sd.residence.rural,2021,national,9999,percent,Indonesia,1,1,96.25,96.25,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""96.25""}]"
education,sdg04_completion_rate,sd.residence.rural,2022,national,9999,percent,Indonesia,2,1,96.85,96.85,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.residence.rural;year=2022"", ""unit"": ""percent"", ""value"": ""96.85""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""96.85""}]"
education,sdg04_completion_rate,sd.residence.rural,2023,national,9999,percent,Indonesia,2,1,96.86,96.86,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.residence.rural;year=2023"", ""unit"": ""percent"", ""value"": ""96.86""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2023"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.rural"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=2;turvar=1672;th=123;turth=0"", ""unit"": ""percent"", ""value"": ""96.86""}]"
education,sdg04_completion_rate,sd.residence.urban,2015,national,9999,percent,Indonesia,1,1,94.62,94.62,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2015"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=115;turth=0"", ""unit"": ""percent"", ""value"": ""94.62""}]"
education,sdg04_completion_rate,sd.residence.urban,2016,national,9999,percent,Indonesia,1,1,95.59,95.59,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2016"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=116;turth=0"", ""unit"": ""percent"", ""value"": ""95.59""}]"
education,sdg04_completion_rate,sd.residence.urban,2017,national,9999,percent,Indonesia,1,1,97.2,97.2,0.0,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2017"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=117;turth=0"", ""unit"": ""percent"", ""value"": ""97.2""}]"
education,sdg04_completion_rate,sd.residence.urban,2018,national,9999,percent,Indonesia,1,1,96.34,96.34,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""96.34""}]"
education,sdg04_completion_rate,sd.residence.urban,2019,national,9999,percent,Indonesia,1,1,97.01,97.01,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""97.01""}]"
education,sdg04_completion_rate,sd.residence.urban,2020,national,9999,percent,Indonesia,1,1,96.89,96.89,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2020"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=120;turth=0"", ""unit"": ""percent"", ""value"": ""96.89""}]"
education,sdg04_completion_rate,sd.residence.urban,2021,national,9999,percent,Indonesia,1,1,98.27,98.27,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2021"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=121;turth=0"", ""unit"": ""percent"", ""value"": ""98.27""}]"
education,sdg04_completion_rate,sd.residence.urban,2022,national,9999,percent,Indonesia,2,1,98.55,98.55,0.00,exact_match,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-figure"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""page=46;figure=Gambar 4.2;series=sd.residence.urban;year=2022"", ""unit"": ""percent"", ""value"": ""98.55""}, {""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1981-updated-2024-05-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sd.residence.urban"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1981;vervar=1;turvar=1672;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""98.55""}]"
